time,SMControlTest.done,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.continue,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.to_visit[15:0],SMControlTest.visited[15:0],SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.stop_loop[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
25540,z,101,1,0,0,1010,0,0,1,100,0,0,1010,101,1,1,11111111111,11111,1010,101,1,0,0,z,0,1010,0,101,0,0,1,1,1,1010,101
25560,z,101,1,0,0,1010,0,0,1,100,0,0,1010,101,0,1,11111111111,11111,1010,101,1,0,0,z,0,1010,0,101,0,0,1,0,1,1010,101
25580,z,1010,0,1,0,110,0,0,1,100,1,0,1010,101,0,1,11111111111,11111,1010,101,1,0,1,z,0,1010,0,101,0,1,0,0,1,110,1010
25600,z,1010,0,1,0,110,0,0,1,100,0,0,1010,101,0,1,11111111111,11111,1011,101,0,0,0,z,0,1010,0,101,0,1,0,0,1,110,1010
25610,z,1010,0,1,0,110,0,0,1,100,0,0,1011,101,0,1,11111111111,11111,1011,101,0,0,0,z,0,1011,0,101,0,1,0,0,1,110,1010
25630,z,1010,0,1,0,110,0,0,1,100,0,0,1011,101,0,0,11111111111,11111,1011,101,0,0,0,z,0,1011,0,101,0,1,0,0,0,110,1010
25650,z,1010,0,1,0,110,0,0,1,100,0,0,1011,101,1,0,11111111111,11111,1011,101,0,0,0,z,0,1011,0,101,0,1,0,1,0,110,1010
25670,z,101,1,0,0,1010,0,0,1,100,1,0,1011,101,1,0,11111111111,11111,1011,101,0,0,1,z,0,1011,0,101,0,0,1,1,0,1010,101
25680,z,101,1,0,0,1010,0,0,1,100,0,0,1011,101,1,0,11111111111,11111,1011,101,0,0,0,z,0,1011,0,101,0,0,1,1,0,1010,101
25700,z,101,1,0,0,1010,0,0,1,100,0,0,1011,101,0,0,11111111111,11111,1011,101,0,0,0,z,0,1011,0,101,0,0,1,0,0,1010,101
25720,z,1010,0,1,0,110,0,0,1,100,1,0,1011,101,0,0,11111111111,11111,1011,101,0,0,1,z,0,1011,0,101,0,1,0,0,0,110,1010
25740,z,1010,0,1,0,110,0,0,1,100,0,0,1011,101,0,0,11111111111,11111,1011,101,1,0,0,z,0,1011,0,101,0,1,0,0,0,110,1010
25770,z,1010,0,1,0,110,0,0,1,100,0,0,1011,101,0,1,11111111111,11111,1011,101,1,0,0,z,0,1011,0,101,0,1,0,0,1,110,1010
25790,z,1010,0,1,0,110,0,0,1,100,0,0,1011,101,1,1,11111111111,11111,1011,101,1,0,0,z,0,1011,0,101,0,1,0,1,1,110,1010
25810,z,101,1,0,0,1010,0,0,1,100,1,0,1011,101,1,1,11111111111,11111,1011,101,1,0,1,z,0,1011,0,101,0,0,1,1,1,1010,101
25820,z,101,1,0,0,1010,0,0,1,100,0,0,1011,101,1,1,11111111111,11111,1011,101,1,0,0,z,0,1011,0,101,0,0,1,1,1,1010,101
25840,z,101,1,0,0,1010,0,0,1,100,0,0,1011,101,0,1,11111111111,11111,1011,101,1,0,0,z,0,1011,0,101,0,0,1,0,1,1010,101
25860,z,1010,0,1,0,110,0,0,1,100,1,0,1011,101,0,1,11111111111,11111,1011,101,1,0,1,z,0,1011,0,101,0,1,0,0,1,110,1010
25880,z,1010,0,1,0,110,0,0,1,100,0,0,1011,101,0,1,11111111111,11111,1100,101,0,0,0,z,0,1011,0,101,0,1,0,0,1,110,1010
25890,z,1010,0,1,0,110,0,0,1,100,0,0,1100,101,0,1,11111111111,11111,1100,101,0,0,0,z,0,1100,0,101,0,1,0,0,1,110,1010
25910,z,1010,0,1,0,110,0,0,1,100,0,0,1100,101,0,0,11111111111,11111,1100,101,0,0,0,z,0,1100,0,101,0,1,0,0,0,110,1010
25930,z,1010,0,1,0,110,0,0,1,100,0,0,1100,101,1,0,11111111111,11111,1100,101,0,0,0,z,0,1100,0,101,0,1,0,1,0,110,1010
25950,z,101,1,0,0,1010,0,0,1,100,1,0,1100,101,1,0,11111111111,11111,1100,101,0,0,1,z,0,1100,0,101,0,0,1,1,0,1010,101
25960,z,101,1,0,0,1010,0,0,1,100,0,0,1100,101,1,0,11111111111,11111,1100,101,0,0,0,z,0,1100,0,101,0,0,1,1,0,1010,101
25980,z,101,1,0,0,1010,0,0,1,100,0,0,1100,101,0,0,11111111111,11111,1100,101,0,0,0,z,0,1100,0,101,0,0,1,0,0,1010,101
26000,z,1010,0,1,0,110,0,0,1,100,1,0,1100,101,0,0,11111111111,11111,1100,101,0,0,1,z,0,1100,0,101,0,1,0,0,0,110,1010
26020,z,1010,0,1,0,110,0,0,1,100,0,0,1100,101,0,0,11111111111,11111,1100,101,1,0,0,z,0,1100,0,101,0,1,0,0,0,110,1010
26050,z,1010,0,1,0,110,0,0,1,100,0,0,1100,101,0,1,11111111111,11111,1100,101,1,0,0,z,0,1100,0,101,0,1,0,0,1,110,1010
26070,z,1010,0,1,0,110,0,0,1,100,0,0,1100,101,1,1,11111111111,11111,1100,101,1,0,0,z,0,1100,0,101,0,1,0,1,1,110,1010
26090,z,101,1,0,0,1010,0,0,1,100,1,0,1100,101,1,1,11111111111,11111,1100,101,1,0,1,z,0,1100,0,101,0,0,1,1,1,1010,101
26100,z,101,1,0,0,1010,0,0,1,100,0,0,1100,101,1,1,11111111111,11111,1100,101,1,0,0,z,0,1100,0,101,0,0,1,1,1,1010,101
26120,z,101,1,0,0,1010,0,0,1,100,0,0,1100,101,0,1,11111111111,11111,1100,101,1,0,0,z,0,1100,0,101,0,0,1,0,1,1010,101
26140,z,1010,0,1,0,110,0,0,1,100,1,0,1100,101,0,1,11111111111,11111,1100,101,1,0,1,z,0,1100,0,101,0,1,0,0,1,110,1010
26160,z,1010,0,1,0,110,0,0,1,100,0,0,1100,101,0,1,11111111111,11111,1101,101,0,0,0,z,0,1100,0,101,0,1,0,0,1,110,1010
26170,z,1010,0,1,0,110,0,0,1,100,0,0,1101,101,0,1,11111111111,11111,1101,101,0,0,0,z,0,1101,0,101,0,1,0,0,1,110,1010
26190,z,1010,0,1,0,110,0,0,1,100,0,0,1101,101,0,0,11111111111,11111,1101,101,0,0,0,z,0,1101,0,101,0,1,0,0,0,110,1010
26210,z,1010,0,1,0,110,0,0,1,100,0,0,1101,101,1,0,11111111111,11111,1101,101,0,0,0,z,0,1101,0,101,0,1,0,1,0,110,1010
26230,z,101,1,0,0,1010,0,0,1,100,1,0,1101,101,1,0,11111111111,11111,1101,101,0,0,1,z,0,1101,0,101,0,0,1,1,0,1010,101
26240,z,101,1,0,0,1010,0,0,1,100,0,0,1101,101,1,0,11111111111,11111,1101,101,0,0,0,z,0,1101,0,101,0,0,1,1,0,1010,101
26260,z,101,1,0,0,1010,0,0,1,100,0,0,1101,101,0,0,11111111111,11111,1101,101,0,0,0,z,0,1101,0,101,0,0,1,0,0,1010,101
26280,z,1010,0,1,0,110,0,0,1,100,1,0,1101,101,0,0,11111111111,11111,1101,101,0,0,1,z,0,1101,0,101,0,1,0,0,0,110,1010
26300,z,1010,0,1,0,110,0,0,1,100,0,0,1101,101,0,0,11111111111,11111,1101,101,1,0,0,z,0,1101,0,101,0,1,0,0,0,110,1010
26330,z,1010,0,1,0,110,0,0,1,100,0,0,1101,101,0,1,11111111111,11111,1101,101,1,0,0,z,0,1101,0,101,0,1,0,0,1,110,1010
26350,z,1010,0,1,0,110,0,0,1,100,0,0,1101,101,1,1,11111111111,11111,1101,101,1,0,0,z,0,1101,0,101,0,1,0,1,1,110,1010
26370,z,101,1,0,0,1010,0,0,1,100,1,0,1101,101,1,1,11111111111,11111,1101,101,1,0,1,z,0,1101,0,101,0,0,1,1,1,1010,101
26380,z,101,1,0,0,1010,0,0,1,100,0,0,1101,101,1,1,11111111111,11111,1101,101,1,0,0,z,0,1101,0,101,0,0,1,1,1,1010,101
26400,z,101,1,0,0,1010,0,0,1,100,0,0,1101,101,0,1,11111111111,11111,1101,101,1,0,0,z,0,1101,0,101,0,0,1,0,1,1010,101
26420,z,1010,0,1,0,110,0,0,1,100,1,0,1101,101,0,1,11111111111,11111,1101,101,1,0,1,z,0,1101,0,101,0,1,0,0,1,110,1010
26440,z,1010,0,1,0,110,0,0,1,100,0,0,1101,101,0,1,11111111111,11111,1110,101,0,0,0,z,0,1101,0,101,0,1,0,0,1,110,1010
26450,z,1010,0,1,0,110,0,0,1,100,0,0,1110,101,0,1,11111111111,11111,1110,101,0,0,0,z,0,1110,0,101,0,1,0,0,1,110,1010
26470,z,1010,0,1,0,110,0,0,1,100,0,0,1110,101,0,0,11111111111,11111,1110,101,0,0,0,z,0,1110,0,101,0,1,0,0,0,110,1010
26490,z,1010,0,1,0,110,0,0,1,100,0,0,1110,101,1,0,11111111111,11111,1110,101,0,0,0,z,0,1110,0,101,0,1,0,1,0,110,1010
26510,z,101,1,0,0,1010,0,0,1,100,1,0,1110,101,1,0,11111111111,11111,1110,101,0,0,1,z,0,1110,0,101,0,0,1,1,0,1010,101
26520,z,101,1,0,0,1010,0,0,1,100,0,0,1110,101,1,0,11111111111,11111,1110,101,0,0,0,z,0,1110,0,101,0,0,1,1,0,1010,101
26540,z,101,1,0,0,1010,0,0,1,100,0,0,1110,101,0,0,11111111111,11111,1110,101,0,0,0,z,0,1110,0,101,0,0,1,0,0,1010,101
26560,z,1010,0,1,0,110,0,0,1,100,1,0,1110,101,0,0,11111111111,11111,1110,101,0,0,1,z,0,1110,0,101,0,1,0,0,0,110,1010
26580,z,1010,0,1,0,110,0,0,1,100,0,0,1110,101,0,0,11111111111,11111,1110,101,1,0,0,z,0,1110,0,101,0,1,0,0,0,110,1010
26610,z,1010,0,1,0,110,0,0,1,100,0,0,1110,101,0,1,11111111111,11111,1110,101,1,0,0,z,0,1110,0,101,0,1,0,0,1,110,1010
26630,z,1010,0,1,0,110,0,0,1,100,0,0,1110,101,1,1,11111111111,11111,1110,101,1,0,0,z,0,1110,0,101,0,1,0,1,1,110,1010
26650,z,101,1,0,0,1010,0,0,1,100,1,0,1110,101,1,1,11111111111,11111,1110,101,1,0,1,z,0,1110,0,101,0,0,1,1,1,1010,101
26660,z,101,1,0,0,1010,0,0,1,100,0,0,1110,101,1,1,11111111111,11111,1110,101,1,0,0,z,0,1110,0,101,0,0,1,1,1,1010,101
26680,z,101,1,0,0,1010,0,0,1,100,0,0,1110,101,0,1,11111111111,11111,1110,101,1,0,0,z,0,1110,0,101,0,0,1,0,1,1010,101
26700,z,1010,0,1,0,110,0,0,1,100,1,0,1110,101,0,1,11111111111,11111,1110,101,1,0,1,z,0,1110,0,101,0,1,0,0,1,110,1010
26720,z,1010,0,1,0,110,0,0,1,100,0,0,1110,101,0,1,11111111111,11111,1111,101,0,0,0,z,0,1110,0,101,0,1,0,0,1,110,1010
26730,z,1010,0,1,0,110,0,0,1,100,0,0,1111,101,0,1,11111111111,11111,1111,101,0,0,0,z,0,1111,0,101,0,1,0,0,1,110,1010
26750,z,1010,0,1,0,110,0,0,1,100,0,0,1111,101,0,0,11111111111,11111,1111,101,0,0,0,z,0,1111,0,101,0,1,0,0,0,110,1010
26770,z,1010,0,1,0,110,0,0,1,100,0,0,1111,101,1,0,11111111111,11111,1111,101,0,0,0,z,0,1111,0,101,0,1,0,1,0,110,1010
26790,z,101,1,0,0,1010,0,0,1,100,1,0,1111,101,1,0,11111111111,11111,1111,101,0,0,1,z,0,1111,0,101,0,0,1,1,0,1010,101
26800,z,101,1,0,0,1010,0,0,1,100,0,0,1111,101,1,0,11111111111,11111,1111,101,0,0,0,z,0,1111,0,101,0,0,1,1,0,1010,101
26820,z,101,1,0,0,1010,0,0,1,100,0,0,1111,101,0,0,11111111111,11111,1111,101,0,0,0,z,0,1111,0,101,0,0,1,0,0,1010,101
26840,z,1010,0,1,0,110,0,0,1,100,1,0,1111,101,0,0,11111111111,11111,1111,101,0,0,1,z,0,1111,0,101,0,1,0,0,0,110,1010
26860,z,1010,0,1,0,110,0,0,1,100,0,0,1111,101,0,0,11111111111,11111,1111,101,1,0,0,z,0,1111,0,101,0,1,0,0,0,110,1010
26890,z,1010,0,1,0,110,0,0,1,100,0,0,1111,101,0,1,11111111111,11111,1111,101,1,0,0,z,0,1111,0,101,0,1,0,0,1,110,1010
26910,z,1010,0,1,0,110,0,0,1,100,0,0,1111,101,1,1,11111111111,11111,1111,101,1,0,0,z,0,1111,0,101,0,1,0,1,1,110,1010
26930,z,101,1,0,0,1010,0,0,1,100,1,0,1111,101,1,1,11111111111,11111,1111,101,1,0,1,z,0,1111,0,101,0,0,1,1,1,1010,101
26940,z,101,1,0,0,1010,0,0,1,100,0,0,1111,101,1,1,11111111111,11111,1111,101,1,0,0,z,0,1111,0,101,0,0,1,1,1,1010,101
26960,z,101,1,0,0,1010,0,0,1,100,0,0,1111,101,0,1,11111111111,11111,1111,101,1,0,0,z,0,1111,0,101,0,0,1,0,1,1010,101
26980,z,1010,0,1,0,110,0,0,1,100,1,0,1111,101,0,1,11111111111,11111,1111,101,1,0,1,z,0,1111,0,101,0,1,0,0,1,110,1010
27000,z,1010,0,1,0,110,0,0,1,100,0,0,1111,101,0,1,11111111111,111111,10000,110,10,0,0,z,0,1111,0,101,0,1,0,0,1,110,1010
27010,z,1010,0,1,0,110,0,0,1,100,0,0,1111,110,0,1,11111111111,111111,10000,110,10,0,0,z,0,1111,0,110,0,1,0,0,1,110,1010
27020,z,1010,0,1,0,110,0,0,1,100,0,0,1111,110,0,1,11111111111,111111,0,110,0,0,0,z,0,1111,0,110,0,1,0,0,1,110,1010
27030,z,1010,0,1,0,110,0,0,1,100,0,0,0,110,0,1,11111111111,111111,0,110,0,0,0,z,0,0,0,110,0,1,0,0,1,110,1010
27050,z,1010,0,1,0,110,0,0,1,100,0,0,0,110,0,0,11111111111,111111,0,110,0,0,0,z,0,0,0,110,0,1,0,0,0,110,1010
27070,z,1010,0,1,0,110,0,0,1,100,0,0,0,110,1,0,11111111111,111111,0,110,0,0,0,z,0,0,0,110,0,1,0,1,0,110,1010
27090,z,110,1,0,0,0,0,0,1,100,1,0,0,110,1,0,11111111111,111111,0,110,0,0,1,z,0,0,0,110,0,0,1,1,0,0,110
27100,z,110,1,0,0,0,0,0,1,100,0,0,0,110,1,0,11111111111,111111,0,110,0,0,0,z,0,0,0,110,0,0,1,1,0,0,110
27120,z,110,1,0,0,0,0,0,1,100,0,0,0,110,0,0,11111111111,111111,0,110,0,0,0,z,0,0,0,110,0,0,1,0,0,0,110
27140,z,0,0,0,0,0,0,0,1,100,1,0,0,110,0,0,11111111111,111111,0,110,0,0,1,z,0,0,0,110,0,0,0,0,0,0,0
27150,z,0,0,0,0,0,0,0,1,100,0,0,0,110,0,0,11111111111,111111,0,110,0,0,0,z,0,0,0,110,0,0,0,0,0,0,0
27160,z,0,0,0,0,0,0,0,1,100,0,0,0,110,0,0,11111111111,111111,0,110,1,0,0,z,0,0,0,110,0,0,0,0,0,0,0
27190,z,0,0,0,0,1,0,0,1,100,0,0,0,110,0,1,11111111111,111111,0,110,1,0,0,z,0,0,0,110,0,0,0,0,1,1,0
27210,z,0,0,0,0,1,0,0,1,100,0,0,0,110,1,1,11111111111,111111,0,110,1,0,0,z,0,0,0,110,0,0,0,1,1,1,0
27230,z,110,1,0,0,0,0,0,1,100,1,0,0,110,1,1,11111111111,111111,0,110,1,0,1,z,0,0,0,110,0,0,1,1,1,0,110
27240,z,110,1,0,0,0,0,0,1,100,0,0,0,110,1,1,11111111111,111111,0,110,1,0,0,z,0,0,0,110,0,0,1,1,1,0,110
27260,z,110,1,0,0,0,0,0,1,100,0,0,0,110,0,1,11111111111,111111,0,110,1,0,0,z,0,0,0,110,0,0,1,0,1,0,110
27280,z,0,0,0,0,1,0,0,1,100,1,0,0,110,0,1,11111111111,111111,0,110,1,0,1,z,0,0,0,110,0,0,0,0,1,1,0
27300,z,0,0,0,0,1,0,0,1,100,0,0,0,110,0,1,11111111111,111111,1,110,0,0,0,z,0,0,0,110,0,0,0,0,1,1,0
27310,z,0,0,0,0,1,0,0,1,100,0,0,1,110,0,1,11111111111,111111,1,110,0,0,0,z,0,1,0,110,0,0,0,0,1,1,0
27330,z,0,0,0,0,0,0,0,1,100,0,0,1,110,0,0,11111111111,111111,1,110,0,0,0,z,0,1,0,110,0,0,0,0,0,0,0
27350,z,0,0,0,0,0,0,0,1,100,0,0,1,110,1,0,11111111111,111111,1,110,0,0,0,z,0,1,0,110,0,0,0,1,0,0,0
27370,z,110,1,0,0,0,0,0,1,100,1,0,1,110,1,0,11111111111,111111,1,110,0,0,1,z,0,1,0,110,0,0,1,1,0,0,110
27380,z,110,1,0,0,0,0,0,1,100,0,0,1,110,1,0,11111111111,111111,1,110,0,0,0,z,0,1,0,110,0,0,1,1,0,0,110
27400,z,110,1,0,0,0,0,0,1,100,0,0,1,110,0,0,11111111111,111111,1,110,0,0,0,z,0,1,0,110,0,0,1,0,0,0,110
27420,z,0,0,0,0,0,0,0,1,100,1,0,1,110,0,0,11111111111,111111,1,110,0,0,1,z,0,1,0,110,0,0,0,0,0,0,0
27440,z,0,0,0,0,0,0,0,1,100,0,0,1,110,0,0,11111111111,111111,1,110,1,0,0,z,0,1,0,110,0,0,0,0,0,0,0
27470,z,0,0,0,0,1,0,0,1,100,0,0,1,110,0,1,11111111111,111111,1,110,1,0,0,z,0,1,0,110,0,0,0,0,1,1,0
27490,z,0,0,0,0,1,0,0,1,100,0,0,1,110,1,1,11111111111,111111,1,110,1,0,0,z,0,1,0,110,0,0,0,1,1,1,0
27510,z,110,1,0,0,0,0,0,1,100,1,0,1,110,1,1,11111111111,111111,1,110,1,0,1,z,0,1,0,110,0,0,1,1,1,0,110
27520,z,110,1,0,0,0,0,0,1,100,0,0,1,110,1,1,11111111111,111111,1,110,1,0,0,z,0,1,0,110,0,0,1,1,1,0,110
27540,z,110,1,0,0,0,0,0,1,100,0,0,1,110,0,1,11111111111,111111,1,110,1,0,0,z,0,1,0,110,0,0,1,0,1,0,110
27560,z,0,0,0,0,1,0,0,1,100,1,0,1,110,0,1,11111111111,111111,1,110,1,0,1,z,0,1,0,110,0,0,0,0,1,1,0
27580,z,0,0,0,0,1,0,0,1,100,0,0,1,110,0,1,11111111111,111111,10,110,0,0,0,z,0,1,0,110,0,0,0,0,1,1,0
27590,z,0,0,0,0,1,0,0,1,100,0,0,10,110,0,1,11111111111,111111,10,110,0,0,0,z,0,10,0,110,0,0,0,0,1,1,0
27610,z,0,0,0,0,0,0,0,1,100,0,0,10,110,0,0,11111111111,111111,10,110,0,0,0,z,0,10,0,110,0,0,0,0,0,0,0
27630,z,0,0,0,0,0,0,0,1,100,0,0,10,110,1,0,11111111111,111111,10,110,0,0,0,z,0,10,0,110,0,0,0,1,0,0,0
27650,z,110,1,0,0,0,0,0,1,100,1,0,10,110,1,0,11111111111,111111,10,110,0,0,1,z,0,10,0,110,0,0,1,1,0,0,110
27660,z,110,1,0,0,0,0,0,1,100,0,0,10,110,1,0,11111111111,111111,10,110,0,0,0,z,0,10,0,110,0,0,1,1,0,0,110
27680,z,110,1,0,0,0,0,0,1,100,0,0,10,110,0,0,11111111111,111111,10,110,0,0,0,z,0,10,0,110,0,0,1,0,0,0,110
27700,z,0,0,0,0,0,0,0,1,100,1,0,10,110,0,0,11111111111,111111,10,110,0,0,1,z,0,10,0,110,0,0,0,0,0,0,0
27720,z,0,0,0,0,0,0,0,1,100,0,0,10,110,0,0,11111111111,111111,10,110,1,0,0,z,0,10,0,110,0,0,0,0,0,0,0
27750,z,0,0,0,0,1,0,0,1,100,0,0,10,110,0,1,11111111111,111111,10,110,1,0,0,z,0,10,0,110,0,0,0,0,1,1,0
27770,z,0,0,0,0,1,0,0,1,100,0,0,10,110,1,1,11111111111,111111,10,110,1,0,0,z,0,10,0,110,0,0,0,1,1,1,0
27790,z,110,1,0,0,0,0,0,1,100,1,0,10,110,1,1,11111111111,111111,10,110,1,0,1,z,0,10,0,110,0,0,1,1,1,0,110
27800,z,110,1,0,0,0,0,0,1,100,0,0,10,110,1,1,11111111111,111111,10,110,1,0,0,z,0,10,0,110,0,0,1,1,1,0,110
27820,z,110,1,0,0,0,0,0,1,100,0,0,10,110,0,1,11111111111,111111,10,110,1,0,0,z,0,10,0,110,0,0,1,0,1,0,110
27840,z,0,0,0,0,1,0,0,1,100,1,0,10,110,0,1,11111111111,111111,10,110,1,0,1,z,0,10,0,110,0,0,0,0,1,1,0
27860,z,0,0,0,0,1,0,0,1,100,0,0,10,110,0,1,11111111111,111111,11,110,0,0,0,z,0,10,0,110,0,0,0,0,1,1,0
27870,z,0,0,0,0,1,0,0,1,100,0,0,11,110,0,1,11111111111,111111,11,110,0,0,0,z,0,11,0,110,0,0,0,0,1,1,0
27890,z,0,0,0,0,0,0,0,1,100,0,0,11,110,0,0,11111111111,111111,11,110,0,0,0,z,0,11,0,110,0,0,0,0,0,0,0
27910,z,0,0,0,0,0,0,0,1,100,0,0,11,110,1,0,11111111111,111111,11,110,0,0,0,z,0,11,0,110,0,0,0,1,0,0,0
27930,z,110,1,0,0,0,0,0,1,100,1,0,11,110,1,0,11111111111,111111,11,110,0,0,1,z,0,11,0,110,0,0,1,1,0,0,110
27940,z,110,1,0,0,0,0,0,1,100,0,0,11,110,1,0,11111111111,111111,11,110,0,0,0,z,0,11,0,110,0,0,1,1,0,0,110
27960,z,110,1,0,0,0,0,0,1,100,0,0,11,110,0,0,11111111111,111111,11,110,0,0,0,z,0,11,0,110,0,0,1,0,0,0,110
27980,z,0,0,0,0,0,0,0,1,100,1,0,11,110,0,0,11111111111,111111,11,110,0,0,1,z,0,11,0,110,0,0,0,0,0,0,0
28000,z,0,0,0,0,0,0,0,1,100,0,0,11,110,0,0,11111111111,111111,11,110,1,0,0,z,0,11,0,110,0,0,0,0,0,0,0
28030,z,0,0,0,0,1,0,0,1,100,0,0,11,110,0,1,11111111111,111111,11,110,1,0,0,z,0,11,0,110,0,0,0,0,1,1,0
28050,z,0,0,0,0,1,0,0,1,100,0,0,11,110,1,1,11111111111,111111,11,110,1,0,0,z,0,11,0,110,0,0,0,1,1,1,0
28070,z,110,1,0,0,0,0,0,1,100,1,0,11,110,1,1,11111111111,111111,11,110,1,0,1,z,0,11,0,110,0,0,1,1,1,0,110
28080,z,110,1,0,0,0,0,0,1,100,0,0,11,110,1,1,11111111111,111111,11,110,1,0,0,z,0,11,0,110,0,0,1,1,1,0,110
28100,z,110,1,0,0,0,0,0,1,100,0,0,11,110,0,1,11111111111,111111,11,110,1,0,0,z,0,11,0,110,0,0,1,0,1,0,110
28120,z,0,0,0,0,1,0,0,1,100,1,0,11,110,0,1,11111111111,111111,11,110,1,0,1,z,0,11,0,110,0,0,0,0,1,1,0
28140,z,0,0,0,0,1,0,0,1,100,0,0,11,110,0,1,11111111111,111111,100,110,0,0,0,z,0,11,0,110,0,0,0,0,1,1,0
28150,z,0,0,0,0,1,0,0,1,100,0,0,100,110,0,1,11111111111,111111,100,110,0,0,0,z,0,100,0,110,0,0,0,0,1,1,0
28170,z,0,0,0,0,0,0,0,1,100,0,0,100,110,0,0,11111111111,111111,100,110,0,0,0,z,0,100,0,110,0,0,0,0,0,0,0
28190,z,0,0,0,0,0,0,0,1,100,0,0,100,110,1,0,11111111111,111111,100,110,0,0,0,z,0,100,0,110,0,0,0,1,0,0,0
28210,z,110,1,0,0,0,0,0,1,100,1,0,100,110,1,0,11111111111,111111,100,110,0,0,1,z,0,100,0,110,0,0,1,1,0,0,110
28220,z,110,1,0,0,0,0,0,1,100,0,0,100,110,1,0,11111111111,111111,100,110,0,0,0,z,0,100,0,110,0,0,1,1,0,0,110
28240,z,110,1,0,0,0,0,0,1,100,0,0,100,110,0,0,11111111111,111111,100,110,0,0,0,z,0,100,0,110,0,0,1,0,0,0,110
28260,z,0,0,0,0,0,0,0,1,100,1,0,100,110,0,0,11111111111,111111,100,110,0,0,1,z,0,100,0,110,0,0,0,0,0,0,0
28280,z,0,0,0,0,0,0,0,1,100,0,0,100,110,0,0,11111111111,111111,100,110,1,0,0,z,0,100,0,110,0,0,0,0,0,0,0
28310,z,0,0,0,0,1,0,0,1,100,0,0,100,110,0,1,11111111111,111111,100,110,1,0,0,z,0,100,0,110,0,0,0,0,1,1,0
28330,z,0,0,0,0,1,0,0,1,100,0,0,100,110,1,1,11111111111,111111,100,110,1,0,0,z,0,100,0,110,0,0,0,1,1,1,0
28350,z,110,1,0,0,0,0,0,1,100,1,0,100,110,1,1,11111111111,111111,100,110,1,0,1,z,0,100,0,110,0,0,1,1,1,0,110
28360,z,110,1,0,0,0,0,0,1,100,0,0,100,110,1,1,11111111111,111111,100,110,1,0,0,z,0,100,0,110,0,0,1,1,1,0,110
28380,z,110,1,0,0,0,0,0,1,100,0,0,100,110,0,1,11111111111,111111,100,110,1,0,0,z,0,100,0,110,0,0,1,0,1,0,110
28400,z,0,0,0,0,1,0,0,1,100,1,0,100,110,0,1,11111111111,111111,100,110,1,0,1,z,0,100,0,110,0,0,0,0,1,1,0
28420,z,0,0,0,0,1,0,0,1,100,0,0,100,110,0,1,11111111111,111111,101,110,0,0,0,z,0,100,0,110,0,0,0,0,1,1,0
28430,z,0,0,0,0,1,0,0,1,100,0,0,101,110,0,1,11111111111,111111,101,110,0,0,0,z,0,101,0,110,0,0,0,0,1,1,0
28450,z,0,0,0,0,0,0,0,1,100,0,0,101,110,0,0,11111111111,111111,101,110,0,0,0,z,0,101,0,110,0,0,0,0,0,0,0
28470,z,0,0,0,0,0,0,0,1,100,0,0,101,110,1,0,11111111111,111111,101,110,0,0,0,z,0,101,0,110,0,0,0,1,0,0,0
28490,z,110,1,0,0,0,0,0,1,100,1,0,101,110,1,0,11111111111,111111,101,110,0,0,1,z,0,101,0,110,0,0,1,1,0,0,110
28500,z,110,1,0,0,0,0,0,1,100,0,0,101,110,1,0,11111111111,111111,101,110,0,0,0,z,0,101,0,110,0,0,1,1,0,0,110
28520,z,110,1,0,0,0,0,0,1,100,0,0,101,110,0,0,11111111111,111111,101,110,0,0,0,z,0,101,0,110,0,0,1,0,0,0,110
28540,z,0,0,0,0,0,0,0,1,100,1,0,101,110,0,0,11111111111,111111,101,110,0,0,1,z,0,101,0,110,0,0,0,0,0,0,0
28560,z,0,0,0,0,0,0,0,1,100,0,0,101,110,0,0,11111111111,111111,101,110,1,0,0,z,0,101,0,110,0,0,0,0,0,0,0
28590,z,0,0,0,0,1,0,0,1,100,0,0,101,110,0,1,11111111111,111111,101,110,1,0,0,z,0,101,0,110,0,0,0,0,1,1,0
28610,z,0,0,0,0,1,0,0,1,100,0,0,101,110,1,1,11111111111,111111,101,110,1,0,0,z,0,101,0,110,0,0,0,1,1,1,0
28630,z,110,1,0,0,0,0,0,1,100,1,0,101,110,1,1,11111111111,111111,101,110,1,0,1,z,0,101,0,110,0,0,1,1,1,0,110
28640,z,110,1,0,0,0,0,0,1,100,0,0,101,110,1,1,11111111111,111111,101,110,1,0,0,z,0,101,0,110,0,0,1,1,1,0,110
28660,z,110,1,0,0,0,0,0,1,100,0,0,101,110,0,1,11111111111,111111,101,110,1,0,0,z,0,101,0,110,0,0,1,0,1,0,110
